date,open_interest,funding_rate
2026-09-03 07:00:00+00:00,107721.662,5.866e-05
2026-09-03 08:00:00+00:00,107418.632,5.866e-05
2026-09-03 09:00:00+00:00,107339.597,5.866e-05
2026-09-03 10:00:00+00:00,107080.236,5.866e-05
2026-09-03 11:00:00+00:00,106782.796,5.866e-05
2026-09-03 12:00:00+00:00,107038.084,5.866e-05
2026-09-03 13:00:00+00:00,107074.081,8.893e-05
2026-09-03 14:00:00+00:00,108065.924,8.893e-05
2026-09-03 15:00:00+00:00,109321.629,8.893e-05
2026-09-03 16:00:00+00:00,110749.538,8.893e-05
2026-09-03 17:00:00+00:00,111952.152,8.893e-05
