date,open_interest,funding_rate
2026-08-29 11:00:00+00:00,8631239.91,3.506e-05
2026-08-29 12:00:00+00:00,8631130.27,3.506e-05
2026-08-29 13:00:00+00:00,8643573.19,-3.437e-05
2026-08-29 14:00:00+00:00,8634978.1,-3.437e-05
2026-08-29 15:00:00+00:00,8641727.16,-3.437e-05
2026-08-29 16:00:00+00:00,8602541.69,-3.437e-05
2026-08-29 17:00:00+00:00,8628137.81,-3.437e-05
2026-08-29 18:00:00+00:00,8571888.7,-3.437e-05
2026-08-29 19:00:00+00:00,8568922.2,-3.437e-05
2026-08-29 20:00:00+00:00,8588928.71,-3.437e-05
2026-08-29 21:00:00+00:00,8598643.01,-0.00010154
2026-08-29 22:00:00+00:00,8601913.77,-0.00010154
2026-08-29 23:00:00+00:00,8603730.8,-0.00010154
2026-08-30 00:00:00+00:00,8565689.41,-0.00010154
2026-08-30 01:00:00+00:00,8535567.9,-0.00010154
2026-08-30 02:00:00+00:00,8528309.98,-0.00010154
2026-08-30 03:00:00+00:00,8509202.22,-0.00010154
2026-08-30 04:00:00+00:00,8513398.76,-0.00010154
2026-08-30 05:00:00+00:00,8518268.76,-1.39e-06
2026-08-30 06:00:00+00:00,8500310.31,-1.39e-06
2026-08-30 07:00:00+00:00,8525557.31,-1.39e-06
2026-08-30 08:00:00+00:00,8549276.82,-1.39e-06
2026-08-30 09:00:00+00:00,8561283.05,-1.39e-06
2026-08-30 10:00:00+00:00,8548524.46,-1.39e-06
2026-08-30 11:00:00+00:00,8555332.62,-1.39e-06
2026-08-30 12:00:00+00:00,8557964.36,-1.39e-06
2026-08-30 13:00:00+00:00,8478978.03,7.1e-06
2026-08-30 14:00:00+00:00,8569821.42,7.1e-06
2026-08-30 15:00:00+00:00,8607519.09,7.1e-06
2026-08-30 16:00:00+00:00,8562692.19,7.1e-06
2026-08-30 17:00:00+00:00,8557906.47,7.1e-06
2026-08-30 18:00:00+00:00,8488164.81,7.1e-06
2026-08-30 19:00:00+00:00,8461443.36,7.1e-06
2026-08-30 20:00:00+00:00,8457856.86,7.1e-06
2026-08-30 21:00:00+00:00,8411757.41,-0.00012421
2026-08-30 22:00:00+00:00,8363195.02,-0.00012421
2026-08-30 23:00:00+00:00,8330879.41,-0.00012421
2026-08-31 00:00:00+00:00,8273107.42,-0.00012421
2026-08-31 01:00:00+00:00,8300571.97,-0.00012421
2026-08-31 02:00:00+00:00,8321768.55,-0.00012421
2026-08-31 03:00:00+00:00,8375565.5,-0.00012421
2026-08-31 04:00:00+00:00,8420656.51,-0.00012421
2026-08-31 05:00:00+00:00,8436356.89,-4.036e-05
2026-08-31 06:00:00+00:00,8360772.26,-4.036e-05
2026-08-31 07:00:00+00:00,8367498.81,-4.036e-05
2026-08-31 08:00:00+00:00,8389411.65,-4.036e-05
2026-08-31 09:00:00+00:00,8313861.9,-4.036e-05
2026-08-31 10:00:00+00:00,8378925.51,-4.036e-05
2026-08-31 11:00:00+00:00,8418761.73,-4.036e-05
2026-08-31 12:00:00+00:00,8394791.2,-4.036e-05
2026-08-31 13:00:00+00:00,8390068.95,-1.602e-05
2026-08-31 14:00:00+00:00,8413996.76,-1.602e-05
2026-08-31 15:00:00+00:00,8437651.89,-1.602e-05
2026-08-31 16:00:00+00:00,8405160.34,-1.602e-05
2026-08-31 17:00:00+00:00,8413933.03,-1.602e-05
2026-08-31 18:00:00+00:00,8358021.46,-1.602e-05
2026-08-31 19:00:00+00:00,8347018.9,-1.602e-05
2026-08-31 20:00:00+00:00,8314333.38,-1.602e-05
2026-08-31 21:00:00+00:00,8308795.57,3.679e-05
2026-08-31 22:00:00+00:00,8251781.87,3.679e-05
2026-08-31 23:00:00+00:00,8234671.71,3.679e-05
2026-09-01 00:00:00+00:00,8244860.81,3.679e-05
2026-09-01 01:00:00+00:00,8250492.18,3.679e-05
2026-09-01 02:00:00+00:00,8252885.65,3.679e-05
2026-09-01 03:00:00+00:00,8278852.16,3.679e-05
2026-09-01 04:00:00+00:00,8253701.24,3.679e-05
2026-09-01 05:00:00+00:00,8257473.83,-4.082e-05
2026-09-01 06:00:00+00:00,8189851.97,-4.082e-05
2026-09-01 07:00:00+00:00,8135143.2,-4.082e-05
2026-09-01 08:00:00+00:00,8266796.79,-4.082e-05
2026-09-01 09:00:00+00:00,8358204.82,-4.082e-05
2026-09-01 10:00:00+00:00,8406342.44,-4.082e-05
2026-09-01 11:00:00+00:00,8412658.58,-4.082e-05
2026-09-01 12:00:00+00:00,8407570.89,-4.082e-05
2026-09-01 13:00:00+00:00,8424093.16,-8.785e-05
2026-09-01 14:00:00+00:00,8410420.81,-8.785e-05
2026-09-01 15:00:00+00:00,8446329.03,-8.785e-05
2026-09-01 16:00:00+00:00,8405306.23,-8.785e-05
2026-09-01 17:00:00+00:00,8421125.51,-8.785e-05
2026-09-01 18:00:00+00:00,8411727.42,-8.785e-05
2026-09-01 19:00:00+00:00,8436587.45,-8.785e-05
2026-09-01 20:00:00+00:00,8430192.38,-8.785e-05
2026-09-01 21:00:00+00:00,8431813.65,-1.608e-05
2026-09-01 22:00:00+00:00,8387381.36,-1.608e-05
2026-09-01 23:00:00+00:00,8427724.61,-1.608e-05
2026-09-02 00:00:00+00:00,8414029.99,-1.608e-05
2026-09-02 01:00:00+00:00,8429879.2,-1.608e-05
2026-09-02 02:00:00+00:00,8468356.98,-1.608e-05
2026-09-02 03:00:00+00:00,8459608.97,-1.608e-05
2026-09-02 04:00:00+00:00,8434248.81,-1.608e-05
2026-09-02 05:00:00+00:00,8452184.07,-1.902e-05
2026-09-02 06:00:00+00:00,8457885.97,-1.902e-05
2026-09-02 07:00:00+00:00,8462078.87,-1.902e-05
2026-09-02 08:00:00+00:00,8470265.93,-1.902e-05
2026-09-02 09:00:00+00:00,8474610.9,-1.902e-05
