,date,priceSol,coin,priceBTC,Coin
0,12/09/2021,174.5376282,solana,46063.26953,bitcoin
1,13/09/2021,169.2695465,solana,44963.07422,bitcoin
2,14/09/2021,158.0948181,solana,47092.49219,bitcoin
3,15/09/2021,159.1173859,solana,48176.34766,bitcoin
4,16/09/2021,152.4740601,solana,47783.35938,bitcoin
5,17/09/2021,147.5930634,solana,47267.51953,bitcoin
6,18/09/2021,169.1842194,solana,48278.36328,bitcoin
7,19/09/2021,152.5166931,solana,47260.21875,bitcoin
8,20/09/2021,132.1344604,solana,42843.80078,bitcoin
9,21/09/2021,123.9503937,solana,40693.67578,bitcoin
10,22/09/2021,147.9242554,solana,43574.50781,bitcoin
11,23/09/2021,149.7535706,solana,44895.09766,bitcoin
12,24/09/2021,139.3956451,solana,42839.75,bitcoin
13,25/09/2021,136.1789246,solana,42716.59375,bitcoin
14,26/09/2021,135.6993713,solana,43208.53906,bitcoin
15,27/09/2021,136.7284241,solana,42235.73047,bitcoin
16,28/09/2021,131.5372162,solana,41034.54297,bitcoin
17,29/09/2021,135.3514557,solana,41564.36328,bitcoin
18,30/09/2021,141.069046,solana,43790.89453,bitcoin
19,01/10/2021,161.682373,solana,48116.94141,bitcoin
20,02/10/2021,169.0930176,solana,47711.48828,bitcoin
21,03/10/2021,172.5891571,solana,48199.95313,bitcoin
22,04/10/2021,166.7319183,solana,49112.90234,bitcoin
23,05/10/2021,164.1158295,solana,51514.8125,bitcoin
24,06/10/2021,154.1077423,solana,55361.44922,bitcoin
25,07/10/2021,154.281189,solana,53805.98438,bitcoin
26,08/10/2021,158.9492035,solana,53967.84766,bitcoin
27,09/10/2021,156.8258362,solana,54968.22266,bitcoin
28,10/10/2021,148.0487061,solana,54771.57813,bitcoin
29,11/10/2021,144.858139,solana,57484.78906,bitcoin
30,12/10/2021,152.7371216,solana,56041.05859,bitcoin
31,13/10/2021,148.1760406,solana,57401.09766,bitcoin
32,14/10/2021,149.7568054,solana,57321.52344,bitcoin
33,15/10/2021,162.5962067,solana,61593.94922,bitcoin
34,16/10/2021,157.5388184,solana,60892.17969,bitcoin
35,17/10/2021,159.7438049,solana,61553.61719,bitcoin
36,18/10/2021,157.2312775,solana,62026.07813,bitcoin
37,19/10/2021,156.0170288,solana,64261.99219,bitcoin
38,20/10/2021,175.9468689,solana,65992.83594,bitcoin
39,21/10/2021,190.3184357,solana,62210.17188,bitcoin
40,22/10/2021,196.4315338,solana,60692.26563,bitcoin
41,23/10/2021,197.7038574,solana,61393.61719,bitcoin
42,24/10/2021,202.3619843,solana,60930.83594,bitcoin
43,25/10/2021,210.1042938,solana,63039.82422,bitcoin
44,26/10/2021,199.807251,solana,60363.79297,bitcoin
45,27/10/2021,183.7745972,solana,58482.38672,bitcoin
46,28/10/2021,194.8639832,solana,60622.13672,bitcoin
47,29/10/2021,200.1827545,solana,62227.96484,bitcoin
48,30/10/2021,195.4160614,solana,61888.83203,bitcoin
49,31/10/2021,202.4210205,solana,61318.95703,bitcoin
50,01/11/2021,203.5450897,solana,61004.40625,bitcoin
51,02/11/2021,220.2395935,solana,63226.40234,bitcoin
52,03/11/2021,242.898819,solana,62970.04688,bitcoin
53,04/11/2021,247.3877716,solana,61452.23047,bitcoin
54,05/11/2021,236.4743347,solana,61125.67578,bitcoin
55,06/11/2021,258.9343262,solana,61527.48047,bitcoin
56,07/11/2021,249.8234863,solana,63326.98828,bitcoin
57,08/11/2021,248.4671783,solana,67566.82813,bitcoin
58,09/11/2021,239.2131348,solana,66971.82813,bitcoin
59,10/11/2021,233.7795258,solana,64995.23047,bitcoin
60,11/11/2021,234.2407532,solana,64949.96094,bitcoin
61,12/11/2021,228.5020905,solana,64155.94141,bitcoin
62,13/11/2021,241.8250275,solana,64469.52734,bitcoin
63,14/11/2021,238.4255219,solana,65466.83984,bitcoin
64,15/11/2021,237.5536041,solana,63557.87109,bitcoin
65,16/11/2021,219.2390289,solana,60161.24609,bitcoin
66,17/11/2021,218.7152405,solana,60368.01172,bitcoin
67,18/11/2021,195.4874115,solana,56942.13672,bitcoin
68,19/11/2021,215.280014,solana,58119.57813,bitcoin
69,20/11/2021,218.015274,solana,59697.19531,bitcoin
70,21/11/2021,231.2826233,solana,58730.47656,bitcoin
71,22/11/2021,215.7372742,solana,56289.28906,bitcoin
72,23/11/2021,221.8368988,solana,57569.07422,bitcoin
73,24/11/2021,214.9215393,solana,56280.42578,bitcoin
74,25/11/2021,206.2529907,solana,57274.67969,bitcoin
75,26/11/2021,191.5117493,solana,53569.76563,bitcoin
76,27/11/2021,193.1021576,solana,54815.07813,bitcoin
77,28/11/2021,200.676651,solana,57248.45703,bitcoin
78,29/11/2021,204.3193665,solana,57806.56641,bitcoin
79,30/11/2021,208.67099,solana,57005.42578,bitcoin
80,01/12/2021,229.7992401,solana,57229.82813,bitcoin
81,02/12/2021,233.993042,solana,56477.81641,bitcoin
82,03/12/2021,211.2243958,solana,53598.24609,bitcoin
83,04/12/2021,201.1248322,solana,49200.70313,bitcoin
84,05/12/2021,196.1682587,solana,49368.84766,bitcoin
85,06/12/2021,194.1992188,solana,50582.625,bitcoin
86,07/12/2021,190.5969086,solana,50700.08594,bitcoin
87,08/12/2021,194.6217041,solana,50504.79688,bitcoin
88,09/12/2021,181.1780853,solana,47672.12109,bitcoin
89,10/12/2021,167.954834,solana,47243.30469,bitcoin
90,11/12/2021,171.9494934,solana,49362.50781,bitcoin
91,12/12/2021,173.4316711,solana,50098.33594,bitcoin
92,13/12/2021,155.2130585,solana,46737.48047,bitcoin
93,14/12/2021,153.3414459,solana,46612.63281,bitcoin
94,15/12/2021,178.3407898,solana,48896.72266,bitcoin
95,16/12/2021,176.9546661,solana,47665.42578,bitcoin
96,17/12/2021,175.5032959,solana,46202.14453,bitcoin
97,18/12/2021,182.8351288,solana,46848.77734,bitcoin
98,19/12/2021,180.098053,solana,46707.01563,bitcoin
99,20/12/2021,173.6717834,solana,46880.27734,bitcoin
100,21/12/2021,180.0925446,solana,48936.61328,bitcoin
101,22/12/2021,178.5971222,solana,48628.51172,bitcoin
102,23/12/2021,190.0363159,solana,50784.53906,bitcoin
103,24/12/2021,190.2731934,solana,50822.19531,bitcoin
104,25/12/2021,193.1209259,solana,50429.85938,bitcoin
105,26/12/2021,198.0007324,solana,50809.51563,bitcoin
106,27/12/2021,195.4295044,solana,50640.41797,bitcoin
107,28/12/2021,177.4256287,solana,47588.85547,bitcoin
108,29/12/2021,170.6575623,solana,46444.71094,bitcoin
109,30/12/2021,172.7511902,solana,47178.125,bitcoin
110,31/12/2021,170.2990723,solana,46306.44531,bitcoin
111,01/01/2022,178.5179443,solana,47686.8125,bitcoin
112,02/01/2022,176.382843,solana,47345.21875,bitcoin
113,03/01/2022,170.2977448,solana,46458.11719,bitcoin
114,04/01/2022,167.9389038,solana,45897.57422,bitcoin
115,05/01/2022,155.0997314,solana,43569.00391,bitcoin
116,06/01/2022,150.4313507,solana,43160.92969,bitcoin
117,07/01/2022,136.4028168,solana,41557.90234,bitcoin
118,08/01/2022,142.5134583,solana,41733.94141,bitcoin
119,09/01/2022,140.8390045,solana,41911.60156,bitcoin
120,10/01/2022,135.9549408,solana,41821.26172,bitcoin
121,11/01/2022,140.1838531,solana,42735.85547,bitcoin
122,12/01/2022,151.7031097,solana,43949.10156,bitcoin
123,13/01/2022,146.0100403,solana,42591.57031,bitcoin
124,14/01/2022,146.1590271,solana,43099.69922,bitcoin
125,15/01/2022,147.801178,solana,43177.39844,bitcoin
126,16/01/2022,147.8565216,solana,43113.87891,bitcoin
127,17/01/2022,139.9260101,solana,42250.55078,bitcoin
128,18/01/2022,141.5871887,solana,42375.63281,bitcoin
129,19/01/2022,135.7923889,solana,41744.32813,bitcoin
130,20/01/2022,127.2052841,solana,40680.41797,bitcoin
131,21/01/2022,111.9660568,solana,36457.31641,bitcoin
132,22/01/2022,94.17836761,solana,35030.25,bitcoin
133,23/01/2022,99.57822418,solana,36276.80469,bitcoin
134,24/01/2022,91.65016174,solana,36654.32813,bitcoin
135,25/01/2022,94.72035217,solana,36954.00391,bitcoin
136,26/01/2022,92.23804474,solana,36852.12109,bitcoin
137,27/01/2022,89.63249207,solana,37138.23438,bitcoin
138,28/01/2022,91.31289673,solana,37784.33203,bitcoin
139,29/01/2022,96.22348785,solana,38138.17969,bitcoin
140,30/01/2022,93.29767609,solana,37917.60156,bitcoin
141,31/01/2022,99.7388382,solana,38483.125,bitcoin
142,01/02/2022,109.978981,solana,38743.27344,bitcoin
143,02/02/2022,101.8376007,solana,36952.98438,bitcoin
144,03/02/2022,101.4590378,solana,37154.60156,bitcoin
145,04/02/2022,112.1742477,solana,41500.875,bitcoin
146,05/02/2022,113.8943024,solana,41441.16406,bitcoin
147,06/02/2022,115.2997589,solana,42412.43359,bitcoin
148,07/02/2022,117.3551483,solana,43840.28516,bitcoin
149,08/02/2022,113.5954819,solana,44118.44531,bitcoin
150,09/02/2022,114.0193787,solana,44338.79688,bitcoin
151,10/02/2022,106.2028046,solana,43565.11328,bitcoin
152,11/02/2022,96.38188171,solana,42407.9375,bitcoin
153,12/02/2022,95.91820526,solana,42244.46875,bitcoin
154,13/02/2022,93.24410248,solana,42197.51563,bitcoin
155,14/02/2022,96.43327332,solana,42586.91797,bitcoin
156,15/02/2022,104.8733063,solana,44575.20313,bitcoin
157,16/02/2022,101.9328995,solana,43961.85938,bitcoin
158,17/02/2022,93.41042328,solana,40538.01172,bitcoin
159,18/02/2022,90.06546021,solana,40030.97656,bitcoin
160,19/02/2022,91.4966507,solana,40122.15625,bitcoin
161,20/02/2022,90.90141296,solana,38431.37891,bitcoin
162,21/02/2022,83.12316132,solana,37075.28125,bitcoin
163,22/02/2022,86.46538544,solana,38286.02734,bitcoin
164,23/02/2022,84.90278625,solana,37296.57031,bitcoin
165,24/02/2022,89.19474792,solana,38332.60938,bitcoin
166,25/02/2022,92.59882355,solana,39214.21875,bitcoin
167,26/02/2022,90.14156342,solana,39105.14844,bitcoin
168,27/02/2022,85.5190506,solana,37709.78516,bitcoin
169,28/02/2022,99.5203476,solana,43193.23438,bitcoin
170,01/03/2022,98.65355682,solana,44354.63672,bitcoin
171,02/03/2022,100.6496353,solana,43924.11719,bitcoin
172,03/03/2022,95.53919983,solana,42451.78906,bitcoin
173,04/03/2022,88.24597931,solana,39137.60547,bitcoin
174,05/03/2022,89.64784241,solana,39400.58594,bitcoin
175,06/03/2022,84.54218292,solana,38419.98438,bitcoin
176,07/03/2022,82.13006592,solana,38062.03906,bitcoin
177,08/03/2022,82.25476074,solana,38737.26953,bitcoin
178,09/03/2022,88.20206451,solana,41982.92578,bitcoin
179,10/03/2022,82.93908691,solana,39437.46094,bitcoin
180,11/03/2022,80.74499512,solana,38794.97266,bitcoin
181,12/03/2022,81.55381775,solana,38904.01172,bitcoin
182,13/03/2022,78.9360733,solana,37849.66406,bitcoin
183,14/03/2022,81.17333984,solana,39666.75391,bitcoin
184,15/03/2022,82.95508575,solana,39338.78516,bitcoin
185,16/03/2022,87.90362549,solana,41143.92969,bitcoin
186,17/03/2022,87.87684631,solana,40951.37891,bitcoin
187,18/03/2022,89.82203674,solana,41801.15625,bitcoin
188,19/03/2022,92.41815186,solana,42190.65234,bitcoin
189,20/03/2022,88.61486053,solana,41247.82422,bitcoin
190,21/03/2022,88.75720215,solana,41077.99609,bitcoin
191,22/03/2022,90.51296997,solana,42358.80859,bitcoin
192,23/03/2022,95.10268402,solana,42892.95703,bitcoin
193,24/03/2022,102.2236938,solana,43960.93359,bitcoin
194,25/03/2022,98.65810394,solana,44348.73047,bitcoin
195,26/03/2022,101.764183,solana,44500.82813,bitcoin
196,27/03/2022,107.0842209,solana,46820.49219,bitcoin
197,28/03/2022,106.4652557,solana,47128.00391,bitcoin
198,29/03/2022,111.7103119,solana,47465.73047,bitcoin
199,30/03/2022,120.6994858,solana,47062.66406,bitcoin
200,31/03/2022,122.6614609,solana,45538.67578,bitcoin
201,01/04/2022,134.4309387,solana,46281.64453,bitcoin
202,02/04/2022,132.1988678,solana,45868.94922,bitcoin
203,03/04/2022,136.7753296,solana,46453.56641,bitcoin
204,04/04/2022,132.4126282,solana,46622.67578,bitcoin
205,05/04/2022,126.862236,solana,45555.99219,bitcoin
206,06/04/2022,112.8833847,solana,43206.73828,bitcoin
207,07/04/2022,118.7965164,solana,43503.84766,bitcoin
208,08/04/2022,109.8008804,solana,42287.66406,bitcoin
209,09/04/2022,112.9727936,solana,42782.13672,bitcoin
210,10/04/2022,111.7424393,solana,42207.67188,bitcoin
211,11/04/2022,99.3391037,solana,39521.90234,bitcoin
212,12/04/2022,103.3063889,solana,40127.18359,bitcoin
213,13/04/2022,105.0019455,solana,41166.73047,bitcoin
214,14/04/2022,100.7078018,solana,39935.51563,bitcoin
215,15/04/2022,101.3097763,solana,40553.46484,bitcoin
216,16/04/2022,102.2573166,solana,40424.48438,bitcoin
217,17/04/2022,100.4096985,solana,39716.95313,bitcoin
218,18/04/2022,102.1585312,solana,40826.21484,bitcoin
219,19/04/2022,108.5820313,solana,41502.75,bitcoin
220,20/04/2022,105.4970016,solana,41374.37891,bitcoin
221,21/04/2022,101.7761383,solana,40527.36328,bitcoin
222,22/04/2022,100.6120529,solana,39740.32031,bitcoin
223,23/04/2022,100.7444382,solana,39486.73047,bitcoin
224,24/04/2022,99.23579407,solana,39469.29297,bitcoin
225,25/04/2022,101.2476349,solana,40458.30859,bitcoin
226,26/04/2022,95.78215027,solana,38117.46094,bitcoin
227,27/04/2022,98.3788681,solana,39241.12109,bitcoin
228,28/04/2022,98.18572998,solana,39773.82813,bitcoin
229,29/04/2022,94.01134491,solana,38609.82422,bitcoin
230,30/04/2022,85.09593201,solana,37714.875,bitcoin
231,01/05/2022,89.67150879,solana,38469.09375,bitcoin
232,02/05/2022,87.58101654,solana,38529.32813,bitcoin
233,03/05/2022,85.84237671,solana,37750.45313,bitcoin
234,04/05/2022,92.77085114,solana,39698.37109,bitcoin
235,05/05/2022,84.59602356,solana,36575.14063,bitcoin
236,06/05/2022,81.76410675,solana,36040.92188,bitcoin
237,07/05/2022,78.98342133,solana,35501.95313,bitcoin
238,08/05/2022,75.22018433,solana,34059.26563,bitcoin
239,09/05/2022,63.26965332,solana,30296.95313,bitcoin
240,10/05/2022,66.76615143,solana,31022.90625,bitcoin
241,11/05/2022,50.21084976,solana,28936.35547,bitcoin
242,12/05/2022,44.68358994,solana,29047.75195,bitcoin
243,13/05/2022,48.59355164,solana,29283.10352,bitcoin
244,14/05/2022,52.41722488,solana,30101.26563,bitcoin
245,15/05/2022,58.81126022,solana,31305.11328,bitcoin
246,16/05/2022,53.64646149,solana,29862.91797,bitcoin
247,17/05/2022,57.12562561,solana,30425.85742,bitcoin
248,18/05/2022,49.75621033,solana,28720.27148,bitcoin
249,19/05/2022,52.21397781,solana,30314.33398,bitcoin
250,20/05/2022,49.53850937,solana,29200.74023,bitcoin
251,21/05/2022,50.31798172,solana,29432.22656,bitcoin
252,22/05/2022,52.75518036,solana,30323.72266,bitcoin
253,23/05/2022,49.05685043,solana,29098.91016,bitcoin
254,24/05/2022,49.65333557,solana,29655.58594,bitcoin
255,25/05/2022,47.98242569,solana,29562.36133,bitcoin
256,26/05/2022,43.49121094,solana,29267.22461,bitcoin
257,27/05/2022,40.98134613,solana,28627.57422,bitcoin
258,28/05/2022,44.34316254,solana,28814.90039,bitcoin
259,29/05/2022,44.90961456,solana,29445.95703,bitcoin
260,30/05/2022,47.17944336,solana,31726.39063,bitcoin
261,31/05/2022,45.76784134,solana,31792.31055,bitcoin
262,01/06/2022,40.26966858,solana,29799.08008,bitcoin
263,02/06/2022,40.89134598,solana,30467.48828,bitcoin
264,03/06/2022,38.25922012,solana,29704.39063,bitcoin
265,04/06/2022,38.93144608,solana,29832.91406,bitcoin
266,05/06/2022,38.4805336,solana,29906.66211,bitcoin
267,06/06/2022,42.43313217,solana,31370.67188,bitcoin
268,07/06/2022,39.43757248,solana,31155.47852,bitcoin
269,08/06/2022,38.84336853,solana,30214.35547,bitcoin
270,09/06/2022,39.97260666,solana,30111.99805,bitcoin
271,10/06/2022,37.08976746,solana,29083.80469,bitcoin
272,11/06/2022,33.8211174,solana,28360.81055,bitcoin
273,12/06/2022,30.74327087,solana,26762.64844,bitcoin
274,13/06/2022,28.19236183,solana,22487.38867,bitcoin
275,14/06/2022,29.71461868,solana,22206.79297,bitcoin
276,15/06/2022,34.48794174,solana,22572.83984,bitcoin
277,16/06/2022,29.98974228,solana,20381.65039,bitcoin
278,17/06/2022,30.74291992,solana,20471.48242,bitcoin
279,18/06/2022,31.80793571,solana,19017.64258,bitcoin
280,19/06/2022,34.24374771,solana,20553.27148,bitcoin
281,20/06/2022,35.41711426,solana,20599.53711,bitcoin
282,21/06/2022,36.1211586,solana,20710.59766,bitcoin
283,22/06/2022,34.12163544,solana,19987.0293,bitcoin
284,23/06/2022,38.17523193,solana,21085.87695,bitcoin
285,24/06/2022,42.21204758,solana,21231.65625,bitcoin
286,25/06/2022,42.33281326,solana,21502.33789,bitcoin
287,26/06/2022,39.40808868,solana,21027.29492,bitcoin
288,27/06/2022,38.45125198,solana,20735.47852,bitcoin
289,28/06/2022,35.3264389,solana,20280.63477,bitcoin
290,29/06/2022,33.87390137,solana,20104.02344,bitcoin
291,30/06/2022,33.58841705,solana,19784.72656,bitcoin
292,01/07/2022,32.80307007,solana,19269.36719,bitcoin
293,02/07/2022,33.35940933,solana,19242.25586,bitcoin
294,03/07/2022,33.38593292,solana,19297.07617,bitcoin
295,04/07/2022,36.78503036,solana,20231.26172,bitcoin
296,05/07/2022,35.39555359,solana,20190.11523,bitcoin
297,06/07/2022,37.07356262,solana,20548.24609,bitcoin
298,07/07/2022,38.51830673,solana,21637.58789,bitcoin
299,08/07/2022,38.28672028,solana,21731.11719,bitcoin
300,09/07/2022,38.07196045,solana,21592.20703,bitcoin
301,10/07/2022,36.69760895,solana,20860.44922,bitcoin
302,11/07/2022,33.46360016,solana,19970.55664,bitcoin
303,12/07/2022,32.75759506,solana,19323.91406,bitcoin
304,13/07/2022,34.91093826,solana,20212.07422,bitcoin
305,14/07/2022,37.10782242,solana,20569.91992,bitcoin
306,15/07/2022,37.41592789,solana,20836.32813,bitcoin
307,16/07/2022,39.57412338,solana,21190.31641,bitcoin
308,17/07/2022,38.64472198,solana,20779.34375,bitcoin
309,18/07/2022,43.7461586,solana,22485.68945,bitcoin
310,19/07/2022,44.89987564,solana,23389.43359,bitcoin
311,20/07/2022,42.09366989,solana,23231.73242,bitcoin
312,21/07/2022,43.19059372,solana,23164.62891,bitcoin
313,22/07/2022,40.61850357,solana,22714.97852,bitcoin
314,23/07/2022,40.04097748,solana,22465.47852,bitcoin
315,24/07/2022,41.00658417,solana,22609.16406,bitcoin
316,25/07/2022,36.71199799,solana,21361.70117,bitcoin
317,26/07/2022,36.19085312,solana,21239.75391,bitcoin
318,27/07/2022,40.30784988,solana,22930.54883,bitcoin
319,28/07/2022,42.84526825,solana,23843.88672,bitcoin
320,29/07/2022,41.92699814,solana,23804.63281,bitcoin
321,30/07/2022,43.75588989,solana,23656.20703,bitcoin
322,31/07/2022,42.4002037,solana,23336.89648,bitcoin
323,01/08/2022,41.78648376,solana,23314.19922,bitcoin
324,02/08/2022,39.75450516,solana,22978.11719,bitcoin
325,03/08/2022,38.54441833,solana,22846.50781,bitcoin
326,04/08/2022,38.83067322,solana,22630.95703,bitcoin
327,05/08/2022,40.56103134,solana,23289.31445,bitcoin
328,06/08/2022,40.05700684,solana,22961.2793,bitcoin
329,07/08/2022,40.60559082,solana,23175.89063,bitcoin
330,08/08/2022,42.1705513,solana,23809.48633,bitcoin
331,09/08/2022,40.37262344,solana,23164.31836,bitcoin
332,10/08/2022,42.36586761,solana,23947.64258,bitcoin
